date_time,bucket_87,bucket_88,bucket_89,bucket_90,bucket_91,bucket_92,bucket_93,bucket_94,Av_Solar_Radiation_wattpersquaremeter,Precipitation_mm,Air_Speed_meterpersecond ,Av_Air_Temperature_degreecelsius,Td = T - ((100 - RH)/5.),temp - dew point == dewpointdepression
8/13/19 16:00,0.008333333,0,0,0,0,0,0,0,496,0,5.21,18.8,,
8/13/19 17:00,0,0,0,0,0,0,0,0,294,0,4.5,17.8,,
8/13/19 18:00,0,0,0,0,0,0,0,0,100,0,3.93,17,,
8/13/19 19:00,0,0,0,0,0,0,0,0,2,0,3.84,15.9,,
8/13/19 20:00,0,0,0,0,0,0,0,0,0,0,4.25,15.5,,
8/13/19 21:00,0,0,0,0,0,0,0,0,0,0,2.85,15.1,,
8/13/19 22:00,0,0,0,0,0,0,0,0,0,0,2.37,14.4,,
8/13/19 23:00,0,0,0,0,0,0,0,0,0,0,2.01,13.8,,
8/14/19 0:00,0,0,0,0,0,0,0,0,0,0,2.19,13.6,,
8/14/19 1:00,0,0,0,0,0,0,0,0,0,0,1.55,13,,
8/14/19 2:00,0,0,0,0,0,0,0,0,0,0,1.18,11.4,,
8/14/19 3:00,0,0,0,0,0,0,0,0,0,0,0.61,10.4,,
8/14/19 4:00,0,0,0,0,0,0,0,0,0,0,0.71,10.5,,
8/14/19 5:00,0,0,0,0,0,0,0,0,7,0,0,10.3,,
8/14/19 6:00,0,0,0,0,0,0,0,0,119,0,0.56,12.3,,
8/14/19 7:00,0,0,0,0,0,0,0,0,301,0,0.14,16.6,,
8/14/19 8:00,0,0,0,0,0,0,0,0,493,0,0.66,20.6,,
8/14/19 9:00,0,0,0,0,0,0,0,0,663,0,2.81,20.6,,
8/14/19 10:00,0,0,0,0,0,0,0,0,797,0,3.61,21.4,,
8/14/19 11:00,0,0,0,0,0,0,0,0,882,0,4.39,21.5,,
8/14/19 12:00,0,0,0,0,0,0,0,0,913,0,4.92,21.5,,
8/14/19 13:00,0,0,0,0,0,0,0,0,874,0,5.44,21.6,,
8/14/19 14:00,0,0,0,0,0,0,0,0,790,0,5.78,20.8,,
8/14/19 15:00,0,0,0,0,0,0,0,0,653,0,4.94,20.6,,
8/14/19 16:00,0,0,0,0,0,0,0,0,479,0,4.35,20.1,,
8/14/19 17:00,0,0,0,0,0,0,0,0,290,0,3.48,19.6,,
8/14/19 18:00,0,0,0,0,0,0,0,0,97,0,3.05,17.9,,
8/14/19 19:00,0,0,0,0,0,0,0,0,2,0,1.43,15.8,,
8/14/19 20:00,0,0,0,0,0,0,0,0,0,0,1.55,14.4,,
8/14/19 21:00,0,0,0,0,0,0,0,0,0,0,2.16,14.1,,
8/14/19 22:00,0,0,0,0,0,0,0,0,0,0,1.68,14.1,,
8/14/19 23:00,0,0,0,0,0,0,0,0,0,0,0.66,13.3,,
8/15/19 0:00,0,0,0,0,0,0,0,0,0,0,0.61,12.6,,
8/15/19 1:00,0,0,0,0,0,0,0,0,0,0,0.4,11.9,,
8/15/19 2:00,0,0,0,0,0,0,0,0,0,0,0.98,12.1,,
8/15/19 3:00,0,0,0,0,0,0,0,0,0,0,0.63,11.9,,
8/15/19 4:00,0,0,0,0,0,0,0,0,0,0,1.39,12.2,,
8/15/19 5:00,0,0,0,0,0,0,0,0,6,0,1.14,11.9,,
8/15/19 6:00,0,0,0,0,0,0,0,0,115,0,1.12,13.1,,
8/15/19 7:00,0,0,0,0,0,0,0,0,301,0,1.18,16.9,,
8/15/19 8:00,0,0,0,0,0,0,0,0,492,0,0.89,20.6,,
8/15/19 9:00,0,0,0,0,0,0,0,0,665,0,2.34,21.7,,
8/15/19 10:00,0,0,0,0,0,0,0,0,803,0,3.66,22.7,,
8/15/19 11:00,0,0,0,0,0,0,0,0,889,0,4.98,22.4,,
8/15/19 12:00,0,0,0,0,0,0,0,0,923,0,5.66,20.9,,
8/15/19 13:00,0,0,0,0,0,0,0,0,885,0,5.24,21,,
8/15/19 14:00,0,0,0,0,0,0,0,0,804,0,5.68,20.4,,
8/15/19 15:00,0,0,0,0,0,0,0,0,667,0,5.05,20.1,,
8/15/19 16:00,0,0,0,0,0,0,0,0,493,0,4.96,19.2,,
8/15/19 17:00,0,0,0,0,0,0,0,0,294,0,3.88,18.1,,
8/15/19 18:00,0,0,0,0,0,0,0,0,94,0,2.2,16.9,,
8/15/19 19:00,0,0,0,0,0,0,0,0,2,0,1.83,14.9,,
8/15/19 20:00,0,0,0,0,0,0,0,0,1,0,1.07,13.7,,
8/15/19 21:00,0,0,0,0,0,0,0,0,1,0,1.2,13,,
8/15/19 22:00,0,0,0,0,0,0,0,0,1,0,1.54,12.8,,
8/15/19 23:00,0,0,0,0,0,0,0,0,1,0,1.13,12.1,,
8/16/19 0:00,0,0,0,0,0,0,0,0,1,0,1.1,12,,
8/16/19 1:00,0,0,0,0,0,0,0,0,1,0,1.76,13.3,,
8/16/19 2:00,0,0,0,0,0,0,0,0,1,0,0.73,14,,
8/16/19 3:00,0,0,0,0,0,0,0,0,1,0,1.2,12.9,,
8/16/19 4:00,0,0,0,0,0.03846154,0.02419355,0.030769231,0,1,0,1.52,11.7,,
8/16/19 5:00,0.033333333,0.016129032,0.06451613,0.015625,0.13846154,0.12903226,0.084615385,0,5,0,1.25,12.6,,
8/16/19 6:00,0.058333333,0.040322581,0.07258065,0.0390625,0.08461538,0.08064516,0.061538462,0,49,0.254,1.18,13.4,,
8/16/19 7:00,0.033333333,0.024193548,0.03225806,0.015625,0.06153846,0.06451613,0.038461538,0,180,0,1.64,13.7,,
8/16/19 8:00,0.033333333,0.048387097,0.05645161,0.0234375,0.14615385,0.12903226,0.092307692,0.111111111,490,0,1.56,15.4,,
8/16/19 9:00,0.008333333,0,0.00806452,0.0078125,0.02307692,0.01612903,0.015384615,0.015873016,674,0,3.28,18.6,,
8/16/19 10:00,0,0,0,0,0,0.00806452,0,0,809,0,5.02,19.5,,
8/16/19 11:00,0,0,0,0,0,0,0,0,893,0,5.28,20,,
8/16/19 12:00,0,0,0,0,0,0,0,0,929,0,5.07,20.8,,
8/16/19 13:00,0,0,0,0,0,0,0,0,890,0,6.03,20.1,,
8/16/19 14:00,0,0,0,0,0,0,0,0,804,0,6.22,19.3,,
8/16/19 15:00,0,0.008064516,0,0,0,0,0,0,663,0,6.23,18.8,,
8/16/19 16:00,0,0,0,0,0,0,0,0,484,0,6.26,18,,
8/16/19 17:00,0,0,0,0,0,0,0,0,140,0,6,16.1,,
8/16/19 18:00,0,0,0,0,0,0,0,0,26,0,5.35,15.1,,
8/16/19 19:00,0,0,0,0,0,0,0,0,1,0,3.79,14.7,,
8/16/19 20:00,0,0,0,0,0,0,0,0,0,0,1.43,14.6,,
8/16/19 21:00,0,0,0,0,0,0,0,0,0,0,0.72,14.6,,
8/16/19 22:00,0,0,0,0,0,0,0,0,0,0,0.72,14.5,,
8/16/19 23:00,0,0,0,0,0,0,0,0,0,0,1.46,14.3,,
8/17/19 0:00,0,0,0,0,0,0,0,0,0,0,0.92,14.2,,
8/17/19 1:00,0,0,0,0,0,0,0,0,0,0,1.08,14.1,,
8/17/19 2:00,0,0,0,0,0,0,0,0,0,0,1.09,13.9,,
8/17/19 3:00,0,0,0,0,0,0,0,0,0,0,0.92,13.7,,
8/17/19 4:00,0,0,0,0,0,0,0,0,0,0,0.95,13.7,,
8/17/19 5:00,0,0,0,0,0,0,0,0,2,0,0.45,13.8,,
8/17/19 6:00,0,0,0,0,0,0,0,0,19,0,0.47,13.9,,
8/17/19 7:00,0,0,0,0,0,0,0,0,68,0,0.67,14.2,,
8/17/19 8:00,0,0,0,0,0,0,0,0,118,0,0.34,15,,
8/17/19 9:00,0,0,0.00806452,0,0,0,0,0,217,0,0.56,16.3,,
8/17/19 10:00,0,0,0,0,0,0,0,0,516,0,3.72,17.7,,
8/17/19 11:00,0.008333333,0,0,0,0,0,0,0,841,0,6.06,18.8,,
8/17/19 12:00,0,0,0,0,0,0,0,0,902,0,7.24,18.6,,
8/17/19 13:00,0,0,0,0,0,0,0,0,855,0,7.54,18.7,,
8/17/19 14:00,0,0.008064516,0,0,0,0,0,0,744,0,6.74,18.8,,
8/17/19 15:00,0,0,0,0,0,0,0,0,379,0,6.42,17.7,,
8/17/19 16:00,0,0,0,0,0,0,0,0,212,0,5.94,17,,
8/17/19 17:00,0,0,0,0,0,0,0,0,96,0,5.2,16.5,,
8/17/19 18:00,0,0,0,0,0,0,0,0,18,0,4.35,15.9,,
8/17/19 19:00,0,0,0,0,0,0,0,0,0,0,3.29,15.8,,
8/17/19 20:00,0,0,0,0,0,0,0,0,0,0,2.68,15.9,,
8/17/19 21:00,0,0,0,0,0,0,0,0,0,0,2.37,16.1,,
8/17/19 22:00,0,0,0,0,0,0,0,0,0,0,2.56,16,,
8/17/19 23:00,0,0,0,0,0,0,0,0,0,0,2.23,15.9,,
8/18/19 0:00,0,0,0,0,0,0,0,0,0,0,2.21,15.9,,
8/18/19 1:00,0,0,0,0,0,0,0,0,0,0,2.03,15.9,,
8/18/19 2:00,0,0,0,0,0,0,0,0,0,0,2.22,15.7,,
8/18/19 3:00,0,0,0,0,0,0,0,0,0,0,2.15,15.5,,
8/18/19 4:00,0,0,0,0,0,0,0,0,0,0,1.49,15.5,,
8/18/19 5:00,0,0,0,0,0,0,0,0,3,0,2.16,15.5,,
8/18/19 6:00,0,0,0,0,0,0,0,0,59,0,2.68,15.8,,
8/18/19 7:00,0,0,0,0,0,0,0,0,190,0,1.86,16.7,,
8/18/19 8:00,0,0,0,0,0,0,0,0,280,0,1.87,17.8,,
8/18/19 9:00,0,0,0,0,0,0,0,0,318,0,2.91,18.5,,
8/18/19 10:00,0,0,0,0,0,0,0,0,616,0,4.2,19.4,,
8/18/19 11:00,0,0,0,0,0,0,0,0,897,0,5.67,20.9,,
8/18/19 12:00,0,0,0,0,0,0,0,0,908,0,5.46,21,,
8/18/19 13:00,0,0,0,0,0,0,0,0,839,0,6.17,20.6,,
8/18/19 14:00,0,0,0,0,0,0,0,0,754,0,5.75,20.3,,
8/18/19 15:00,0,0,0,0,0,0,0,0,606,0,5.73,20.1,,
8/18/19 16:00,0,0,0,0,0,0,0,0,417,0,5.54,19.5,,
8/18/19 17:00,0,0,0,0,0,0,0,0,138,0,5.09,17.4,,
8/18/19 18:00,0,0,0,0,0,0,0,0,25,0,4.36,16.4,,
8/18/19 19:00,0,0,0,0,0,0,0,0,1,0,4,15.7,,
8/18/19 20:00,0,0,0,0,0,0,0,0,0,0,3.34,15.1,,
8/18/19 21:00,0,0,0,0,0,0,0,0,0,0,2.66,15.2,,
8/18/19 22:00,0,0,0,0,0,0,0,0,0,0,2.27,14.9,,
8/18/19 23:00,0,0,0,0,0,0,0,0,0,0,1.35,14.5,,
8/19/19 0:00,0,0,0,0,0,0,0,0,0,0,0.66,14.5,,
8/19/19 1:00,0,0,0,0,0,0,0,0,0,0,0.84,14.6,,
8/19/19 2:00,0,0,0,0,0,0,0,0,0,0,0.75,14.5,,
8/19/19 3:00,0,0,0,0,0,0,0,0,0,0,1.59,14.5,,
8/19/19 4:00,0,0,0,0,0,0,0,0,0,0,2.67,14.3,,
8/19/19 5:00,0.008333333,0,0.00806452,0,0,0,0,0,2,0,2.52,14.1,,
8/19/19 6:00,0,0,0,0,0,0,0,0,24,0,2.5,14.2,,
8/19/19 7:00,0,0,0,0,0,0,0,0,68,0,2.4,14.6,,
8/19/19 8:00,0,0,0,0,0,0,0,0,127,0,2.12,15.2,,
8/19/19 9:00,0,0,0,0,0,0,0,0,357,0,2.43,16.6,,
8/19/19 10:00,0,0,0,0,0,0,0,0,464,0,2.2,17.8,,
8/19/19 11:00,0,0,0,0,0,0,0,0,604,0,2.66,18.8,,
8/19/19 12:00,0,0,0,0,0,0,0,0,648,0,3.5,19.3,,
8/19/19 13:00,0,0,0,0,0,0,0,0,673,0,3.99,19.8,,
8/19/19 14:00,0,0,0,0,0,0,0,0,621,0,4.29,19.7,,
8/19/19 15:00,0,0,0,0,0,0,0,0,412,0,4.12,19.4,,
8/19/19 16:00,0,0,0,0,0,0,0,0,323,0,3.74,19.3,,
8/19/19 17:00,0,0,0,0,0,0,0,0,238,0,3.55,18.5,,
8/19/19 18:00,0,0,0,0,0,0,0,0,80,0,3.88,17.1,,
8/19/19 19:00,0,0,0,0,0,0,0,0,1,0,3.39,15.9,,
8/19/19 20:00,0,0,0,0,0,0,0,0,0,0,3.41,15.4,,
8/19/19 21:00,0,0,0,0,0,0,0,0,0,0,3.14,15.2,,
8/19/19 22:00,0,0,0,0,0,0,0,0,0,0,3.35,15.2,,
8/19/19 23:00,0,0,0,0,0,0,0,0,0,0,3.4,15,,
8/20/19 0:00,0,0,0,0,0,0,0,0,0,0,3.45,14.7,,
8/20/19 1:00,0,0,0,0,0,0,0,0,0,0,2.63,14.8,,
8/20/19 2:00,0,0,0,0,0,0,0,0,0,0,1.1,14.8,,
8/20/19 3:00,0,0,0,0,0,0,0,0,0,0,1.1,14.8,,
8/20/19 4:00,0,0,0,0,0,0,0,0,0,0,1.05,14.9,,
8/20/19 5:00,0,0,0,0,0,0,0,0,2,0,0.41,15,,
8/20/19 6:00,0,0,0,0,0,0,0,0,21,0,0.34,15.1,,
8/20/19 7:00,0,0,0,0,0,0,0,0,62,0,0.58,15.6,,
8/20/19 8:00,0,0,0,0,0,0,0,0,101,0,2.35,15.6,,
8/20/19 9:00,0,0,0,0,0,0,0,0,257,0,1.08,16.8,,
8/20/19 10:00,0,0,0,0,0,0,0,0,723,0,1.66,19.4,,
8/20/19 11:00,0,0,0,0,0,0,0,0,876,0,3.69,20.8,,
8/20/19 12:00,0,0,0,0,0,0,0,0,902,0,4.8,20.5,,
8/20/19 13:00,0,0,0,0,0,0,0,0,864,0,5.54,20.4,,
8/20/19 14:00,0,0,0,0,0,0,0,0,780,0,5.2,20.5,,
8/20/19 15:00,0,0,0,0,0,0,0,0,635,0,5.75,20,,
8/20/19 16:00,0,0,0,0,0,0,0,0,456,0,5.57,19.3,,
8/20/19 17:00,0,0,0,0,0,0,0,0,261,0,5.54,18,,
8/20/19 18:00,0,0,0,0,0,0,0,0,64,0,5.16,16.8,,
8/20/19 19:00,0,0,0,0,0,0,0,0,1,0,5.35,15.7,,
8/20/19 20:00,0,0,0,0,0,0,0,0,0,0,4.48,15.4,,
8/20/19 21:00,0,0,0,0,0,0,0,0,0,0,3.98,15.1,,
8/20/19 22:00,0,0,0,0,0,0,0,0,0,0,3.58,14.7,,
8/20/19 23:00,0,0,0,0,0,0,0,0,0,0,3.26,14.2,,
8/21/19 0:00,0,0,0,0,0,0,0,0,0,0,2.95,13.9,,
8/21/19 1:00,0,0,0,0,0,0,0,0,0,0,1.4,12.8,,
8/21/19 2:00,0,0,0,0,0,0,0,0,0,0,1.82,12.4,,
8/21/19 3:00,0,0,0,0,0,0,0,0,0,0,1.83,12.3,,
8/21/19 4:00,0,0,0,0,0,0,0,0,0,0,2,12.4,,
8/21/19 5:00,0,0,0,0,0,0,0,0,5,0,1.64,12.5,,
8/21/19 6:00,0,0,0,0,0,0,0,0,97,0,1.94,13.6,,
8/21/19 7:00,0,0,0,0,0,0,0,0,275,0,2.17,15.6,,
8/21/19 8:00,0,0,0,0,0,0,0,0,476,0,1.11,17.9,,
8/21/19 9:00,0,0,0,0,0,0,0,0,648,0,1.44,20.8,,
8/21/19 10:00,0,0,0,0,0,0,0,0,778,0,3.7,20,,
8/21/19 11:00,0,0,0,0,0,0,0,0,861,0,4.51,19.8,,
8/21/19 12:00,0,0,0,0,0,0,0,0,887,0,5.47,20,,
8/21/19 13:00,0,0,0,0,0,0,0,0,856,0,5.57,20.2,,
8/21/19 14:00,0,0,0,0,0,0,0,0,756,0,6.11,20.3,,
8/21/19 15:00,0,0,0,0,0,0,0,0,625,0,6.27,20.9,,
8/21/19 16:00,0,0,0,0,0,0,0,0,451,0,6.25,20.2,,
8/21/19 17:00,0,0,0,0,0,0,0,0,253,0,5.75,19.3,,
8/21/19 18:00,0,0,0,0,0,0,0,0,42,0,6.35,18,,
8/21/19 19:00,0,0,0,0,0,0,0,0,0,0,5.54,17.5,,
8/21/19 20:00,0,0,0,0,0,0,0,0,0,0,4.51,17.3,,
8/21/19 21:00,0,0,0,0,0,0,0,0,0,0,4.23,17.2,,
8/21/19 22:00,0,0,0,0,0,0,0,0,0,0,4.7,16.6,,
8/21/19 23:00,0,0,0,0,0,0,0,0,0,0,4.52,16.8,,
8/22/19 0:00,0,0,0,0,0,0,0,0,0,0,4.34,16.9,,
8/22/19 1:00,0,0,0,0.0078125,0.03846154,0,0,0,0,0,3.85,16.8,,
8/22/19 2:00,0,0,0.15322581,0.1328125,0.21538462,0.09677419,0.107692308,0,1,0,3.44,16.9,,
8/22/19 3:00,0.05,0.064516129,0.16935484,0.125,0.19230769,0.13709677,0.123076923,0,1,0,3.53,16.9,,
8/22/19 4:00,0.033333333,0.032258065,0.0483871,0.0390625,0.06923077,0.05645161,0.046153846,0,0,0,4.23,16.4,,
8/22/19 5:00,0.058333333,0.080645161,0.13709677,0.171875,0.41538462,0.33064516,0.253846154,0,3,0,3.43,15.8,,
8/22/19 6:00,0.125,0.153225806,0.19354839,0.28125,0.55384615,0.4516129,0.353846154,0,49,0,2.87,16.1,,
8/22/19 7:00,0.091666667,0.112903226,0.10483871,0.140625,0.26923077,0.21774194,0.176923077,0,130,0,2.6,16.4,,
8/22/19 8:00,0.033333333,0.048387097,0.0483871,0.0859375,0.16923077,0.13709677,0.092307692,0,243,0,2.79,16.6,,
8/22/19 9:00,0,0.008064516,0.00806452,0.046875,0.09230769,0.0483871,0.030769231,0,420,0,3.23,16.6,,
8/22/19 10:00,0,0,0.00806452,0.015625,0.03076923,0.02419355,0,0,566,0,3.92,17.4,,
8/22/19 11:00,0,0,0,0,0,0,0,0,712,0,4.92,18.6,,
8/22/19 12:00,0,0,0,0,0,0.00806452,0,0,730,0,5.6,18.7,,
8/22/19 13:00,0,0,0,0,0,0,0,0,580,0,6.18,17.6,,
8/22/19 14:00,0,0.008064516,0,0,0,0,0,0,401,0,6.05,17.2,,
8/22/19 15:00,0.008333333,0,0,0,0,0,0,0,231,0,6.03,16.3,,
8/22/19 16:00,0,0,0,0,0,0,0,0,182,0,5.59,16.7,,
8/22/19 17:00,0,0,0,0,0,0,0,0,88,0,5.78,16.2,,
8/22/19 18:00,0,0,0,0,0,0,0,0,21,0,5.22,15.7,,
8/22/19 19:00,0,0,0,0,0,0,0,0,0,0,5.6,15.4,,
8/22/19 20:00,0,0,0,0,0,0,0,0,0,0,5.85,15,,
8/22/19 21:00,0,0,0,0,0,0,0,0,0,0,5.59,14.6,,
8/22/19 22:00,0,0,0,0,0,0,0,0,0,0,3.32,14.4,,
8/22/19 23:00,0,0,0,0,0,0,0,0,0,0,3.59,14.3,,
8/23/19 0:00,0,0,0,0,0,0,0,0,0,0,3.45,14.2,,
8/23/19 1:00,0,0,0,0,0,0,0,0,0,0,3.26,14,,
8/23/19 2:00,0,0,0,0,0,0,0,0,1,0,3.28,13.8,,
8/23/19 3:00,0,0,0.00806452,0,0.02307692,0,0,0,1,0,3.73,13.8,,
8/23/19 4:00,0,0,0,0,0.02307692,0,0,0,1,0,2.7,13.9,,
8/23/19 5:00,0,0,0.00806452,0.0078125,0.05384615,0,0,0,2,0,2.37,13.9,,
8/23/19 6:00,0,0,0.00806452,0.0546875,0.07692308,0.0483871,0.023076923,0,26,0,1.28,14.2,,
8/23/19 7:00,0.008333333,0,0.00806452,0.015625,0.02307692,0.01612903,0.015384615,0,70,0,0.82,14.6,,
8/23/19 8:00,0,0,0,0.0078125,0.00769231,0,0,0,115,0,0.49,15.1,,
8/23/19 9:00,0,0,0,0,0,0,0,0,230,0,1.17,16.4,,
8/23/19 10:00,0,0,0,0,0,0.00806452,0,0,543,0,2.85,17.9,,
8/23/19 11:00,0,0,0,0,0,0,0,0,766,0,2.9,18.9,,
8/23/19 12:00,0,0,0,0,0,0,0,0,868,0,3.41,20.2,,
8/23/19 13:00,0,0,0,0,0,0,0,0,832,0,2.86,21.4,,
8/23/19 14:00,0,0,0,0,0,0,0,0,750,0,2.64,22.3,,
8/23/19 15:00,0,0,0,0,0,0,0,0,611,0,3.61,22.2,,
8/23/19 16:00,0,0,0,0,0,0,0,0,436,0,4.89,19.8,,
8/23/19 17:00,0,0,0,0,0,0,0,0,230,0,5.68,17,,
8/23/19 18:00,0,0,0.00806452,0,0,0,0,0,56,0,4.26,15.7,,
8/23/19 19:00,0,0,0,0,0,0,0,0,1,0,2.76,14.8,,
8/23/19 20:00,0,0,0,0,0,0,0,0,0,0,1.75,14.4,,
8/23/19 21:00,0,0,0,0,0,0,0,0,0,0,0.56,14.3,,
8/23/19 22:00,0,0,0,0,0,0,0,0,0,0,0.37,14.9,,
8/23/19 23:00,0,0,0,0,0,0,0,0,0,0,0.09,15.1,,
8/24/19 0:00,0,0,0,0,0,0,0,0,0,0,1.01,15.4,,
8/24/19 1:00,0,0,0,0,0,0,0,0,0,0,0.78,15.5,,
8/24/19 2:00,0,0,0,0,0,0,0,0,0,0,0.64,15.6,,
8/24/19 3:00,0,0,0,0,0,0,0,0,0,0,0.14,15.4,,
8/24/19 4:00,0,0,0,0,0,0,0,0,0,0,0.29,15.4,,
8/24/19 5:00,0,0,0,0,0,0,0,0,1,0,0.71,15.5,,
8/24/19 6:00,0,0,0,0,0,0,0,0,29,0,0.53,15.7,,
8/24/19 7:00,0,0,0,0,0,0,0,0,127,0,0.68,16.3,,
8/24/19 8:00,0,0,0,0,0,0,0,0,458,0,1.25,18.4,,
8/24/19 9:00,0,0,0,0,0,0,0,0,567,0,2.71,18.7,,
8/24/19 10:00,0,0,0,0,0,0,0,0,768,0,3.59,19.1,,
8/24/19 11:00,0,0,0,0,0,0,0,0,831,0,4.68,19.1,,
8/24/19 12:00,0,0,0,0,0,0,0,0,842,0,5.73,19.4,,
8/24/19 13:00,0,0,0,0,0,0,0,0,831,0,6.06,19.4,,
8/24/19 14:00,0,0,0,0,0,0,0,0,508,0,5.08,18.4,,
8/24/19 15:00,0,0,0,0,0,0,0,0,326,0,4.17,17.5,,
8/24/19 16:00,0,0,0,0,0,0,0,0,179,0,3.42,16.7,,
8/24/19 17:00,0,0,0,0,0,0,0,0,81,0,2.96,16.1,,
8/24/19 18:00,0,0,0,0,0,0,0,0,16,0,2.72,15.5,,
8/24/19 19:00,0,0,0,0,0,0,0,0,0,0,2.01,15.1,,
8/24/19 20:00,0,0,0,0,0,0,0,0,0,0,1.13,15,,
8/24/19 21:00,0,0,0,0,0,0,0,0,0,0,0.5,15,,
8/24/19 22:00,0,0,0,0,0,0,0,0,0,0,0.54,14.7,,
8/24/19 23:00,0,0,0,0,0,0,0,0,0,0,0.29,14.6,,
8/25/19 0:00,0,0,0,0,0,0,0,0,0,0,0.49,14.5,,
8/25/19 1:00,0,0,0,0,0,0,0,0,1,0,0.24,14.4,,
8/25/19 2:00,0,0,0,0,0,0,0,0,1,0,0.37,14.1,,
8/25/19 3:00,0,0,0,0,0,0,0,0,1,0,0.26,14.1,,
8/25/19 4:00,0,0,0,0,0.05384615,0.00806452,0.007692308,0,1,0,0.32,14.1,,
8/25/19 5:00,0.008333333,0,0,0.0078125,0.03846154,0.02419355,0.007692308,0,2,0,0.53,14.5,,
8/25/19 6:00,0,0,0.02419355,0,0.04615385,0.03225806,0.015384615,0,23,0,0.32,14.7,,
8/25/19 7:00,0.008333333,0,0.01612903,0,0.01538462,0.02419355,0.015384615,0,74,0,0.48,15,,
8/25/19 8:00,0,0,0.00806452,0.0078125,0.01538462,0.00806452,0.007692308,0,179,0,1.14,15.4,,
8/25/19 9:00,0,0,0.00806452,0,0,0,0,0,391,0,1.95,16.4,,
8/25/19 10:00,0,0,0,0,0,0,0,0,681,0,3.12,17.9,,
8/25/19 11:00,0,0,0,0,0,0,0,0,798,0,4.8,18.1,,
8/25/19 12:00,0,0,0,0,0,0,0,0,717,0,5.16,17.7,,
8/25/19 13:00,0,0,0,0,0.00769231,0,0,0,539,0,5.45,17.7,,
8/25/19 14:00,0,0,0,0,0,0,0,0,350,0,5.28,17.3,,
8/25/19 15:00,0,0,0,0,0,0,0,0,236,0,4.64,16.8,,
8/25/19 16:00,0,0,0,0,0,0,0,0,131,0,3.68,16.3,,
8/25/19 17:00,0,0,0,0,0,0,0,0,58,0,3.13,15.4,,
8/25/19 18:00,0,0,0,0,0,0,0,0,12,0,2.15,14.9,,
8/25/19 19:00,0,0,0,0,0,0,0,0,0,0,1.94,14.4,,
8/25/19 20:00,0,0,0,0,0,0,0,0,1,0,1.68,14.1,,
8/25/19 21:00,0,0,0,0,0,0,0,0,1,0,2.02,13.8,,
8/25/19 22:00,0,0,0,0,0,0,0,0,1,0,1.6,13.5,,
8/25/19 23:00,0.033333333,0,0,0.0234375,0.07692308,0.0483871,0.053846154,0,1,0,1.56,13.4,,
8/26/19 0:00,0.075,0.064516129,0.03225806,0.0859375,0.11538462,0.12096774,0.123076923,0,1,0,1.23,13.2,,
8/26/19 1:00,0.066666667,0.056451613,0.05645161,0.078125,0.12307692,0.11290323,0.092307692,0,1,0,0.82,13.2,,
8/26/19 2:00,0.033333333,0.040322581,0.04032258,0.046875,0.07692308,0.07258065,0.061538462,0,1,0,0.39,13.2,,
8/26/19 3:00,0.033333333,0.032258065,0.0483871,0.0390625,0.06153846,0.04032258,0.038461538,0,1,0,0.72,13,,
8/26/19 4:00,0.033333333,0.032258065,0.0483871,0.0546875,0.04615385,0.0483871,0.046153846,0,1,0,0.93,12.2,,
8/26/19 5:00,0.05,0.032258065,0.05645161,0.0390625,0.09230769,0.08870968,0.061538462,0,2,0,1.77,12.9,,
8/26/19 6:00,0.05,0.032258065,0.05645161,0.03125,0.10769231,0.09677419,0.061538462,0,34,0,2.02,13.2,,
8/26/19 7:00,0.041666667,0.072580645,0.05645161,0.046875,0.16923077,0.16129032,0.084615385,0,119,0,1.57,13.7,,
8/26/19 8:00,0.05,0.056451613,0.05645161,0.03125,0.13076923,0.12903226,0.092307692,0,312,0,0.64,14.7,,
8/26/19 9:00,0,0.008064516,0,0,0.02307692,0.01612903,0.015384615,0,633,0,2.2,17.6,,
8/26/19 10:00,0,0,0,0,0,0,0,0,773,0,3.66,17.6,,
8/26/19 11:00,0,0,0,0,0,0,0,0,850,0,4.33,17.7,,
8/26/19 12:00,0,0,0,0,0,0,0,0,881,0,4.47,18.3,,
8/26/19 13:00,0,0,0,0,0,0,0,0,796,0,4.57,18.3,,
8/26/19 14:00,0,0,0,0,0,0,0,0,747,0,4.9,18.3,,
8/26/19 15:00,0,0,0,0,0,0,0,0,512,0,4.31,17.8,,
8/26/19 16:00,0,0,0,0,0,0,0,0,297,0,3.61,16.7,,
8/26/19 17:00,0,0,0,0,0,0,0,0,119,0,3.5,15.7,,
8/26/19 18:00,0,0,0,0,0,0,0,0,15,0,3.03,14.9,,
8/26/19 19:00,0,0,0,0,0,0,0,0,0,0,2.61,14.4,,
8/26/19 20:00,0,0,0,0,0,0,0,0,0,0,2.14,14.1,,
8/26/19 21:00,0,0,0,0,0,0,0,0,0,0,1.8,13.9,,
8/26/19 22:00,0,0,0,0,0,0,0,0,0,0,2.02,13.7,,
8/26/19 23:00,0,0,0,0,0,0,0,0,0,0,2.17,13.3,,
8/27/19 0:00,0,0,0,0,0.06923077,0.03225806,0,0,0,0,2.21,13.1,,
8/27/19 1:00,0.033333333,0,0,0.0859375,0.16153846,0.13709677,0.084615385,0,0,0,1.45,13.2,,
8/27/19 2:00,0.05,0.072580645,0.05645161,0.140625,0.23076923,0.18548387,0.138461538,0,0,0,1.12,13,,
