"date_time","Precip_L","bucket_87","bucket_88","bucket_89","bucket_90","bucket_91","bucket_92","bucket_93","bucket_94","Av_Sol_Rad_W/sqm","Air_Speed_m/s","Av_Air_Temp_C","Precip_L.1"
2019-11-11 12:00:00,0,0,0,0,0,0,0,0,0,535,3.56,19.6,0
2019-11-11 13:00:00,0,0,0,0,0,0,0,0,0,512,3.81,18.4,0
2019-11-11 14:00:00,0,0,0,0,0,0,0,0,0,386,4.36,17.2,0
2019-11-11 15:00:00,0,0,0,0,0,0,0,0,0,269,4.72,15.6,0
2019-11-11 16:00:00,0,0,0,0,0,0,0,0,0,85,3.76,14.1,0
2019-11-11 17:00:00,0,0,0,0,0,0,0,0,0,3,2.37,12.3,0
2019-11-11 18:00:00,0,0,0,0,0,0,0,0,0,0,2.23,11.4,0
2019-11-11 19:00:00,0,0,0,0,0,0,0,0,0,0,1.41,11.2,0
2019-11-11 20:00:00,0,0,0,0,0,0,0,0,0,1,1.03,11.3,0
2019-11-11 21:00:00,0,0,0,0,0,0,0,0,0,1,0.2,11.3,0
2019-11-11 22:00:00,0,0,0,0,0,0,0,0,0,1,0.63,10.9,0
2019-11-11 23:00:00,0,0,0,0,0,0,0,0,0,1,0.77,10.2,0
2019-11-12 00:00:00,0,0,0,0,0,0,0,0,0,1,1.84,9.3,0
2019-11-12 01:00:00,0,0,0,0,0,0,0,0,0,1,2.37,9,0
2019-11-12 02:00:00,0,0,0,0,0,0,0,0,0,1,2.44,8.7,0
2019-11-12 03:00:00,0.254,0,0,0,0,0,0,0,0,0,3.25,8.2,0.254
2019-11-12 04:00:00,0,0,0,0,0,0,0,0,0,0,3.65,7.4,0
2019-11-12 05:00:00,0,0,0,0,0,0,0,0,0,0,4.06,7.4,0
2019-11-12 06:00:00,0,0,0,0,0,0,0,0,0,2,2.81,7.2,0
2019-11-12 07:00:00,0,0,0,0,0,0,0,0,0,57,1.43,7.7,0
2019-11-12 08:00:00,0,0,0,0,0,0,0,0,0,131,1.06,10.4,0
2019-11-12 09:00:00,0,0,0,0,0,0,0,0,0,318,1.18,12.7,0
2019-11-12 10:00:00,0,0,0,0,0,0,0,0,0,450,1.14,15.9,0
2019-11-12 11:00:00,0,0,0,0,0,0,0,0,0,512,2.12,18.1,0
2019-11-12 12:00:00,0,0,0,0,0,0,0,0,0,519,4.77,15.7,0
2019-11-12 13:00:00,0,0,0,0,0,0,0,0,0,515,4.4,16,0
2019-11-12 14:00:00,0,0,0,0,0,0,0,0,0,397,4.12,15.9,0
2019-11-12 15:00:00,0,0,0,0,0,0,0,0,0,118,5.18,12.6,0
2019-11-12 16:00:00,0,0,0,0,0,0,0,0,0,28,4.27,11.9,0
2019-11-12 17:00:00,0,0,0,0,0,0,0,0,0,1,3.16,11.8,0
2019-11-12 18:00:00,0,0,0,0,0,0,0,0,0,0,2.82,11.5,0
2019-11-12 19:00:00,0,0,0,0,0,0,0,0,0,0,1.81,11.3,0
2019-11-12 20:00:00,0,0,0,0,0,0,0,0,0,0,0.75,11.1,0
2019-11-12 21:00:00,0,0,0,0,0,0,0,0,0,0,0.32,11,0
2019-11-12 22:00:00,0,0,0,0,0,0,0,0,0,0,0.38,10.9,0
2019-11-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0.28,10.8,0
2019-11-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0.49,10.7,0
2019-11-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0.87,10.6,0
2019-11-13 02:00:00,0,0,0,0,0,0,0,0,0,0,1.33,10.2,0
2019-11-13 03:00:00,0,0,0,0,0,0,0,0,0,0,1.13,9.8,0
2019-11-13 04:00:00,0,0,0,0,0,0,0,0,0,0,1.42,9.6,0
2019-11-13 05:00:00,0,0,0,0,0,0,0,0,0,0,0.89,9.6,0
2019-11-13 06:00:00,0,0,0,0,0,0,0,0,0,1,1.06,9.3,0
2019-11-13 07:00:00,0,0,0,0,0,0,0,0,0,27,0.86,8.8,0
2019-11-13 08:00:00,0,0,0,0,0,0,0,0,0,80,1.63,9.6,0
2019-11-13 09:00:00,0,0,0,0,0,0,0,0,0,158,1.19,10.7,0
2019-11-13 10:00:00,0,0,0,0,0,0,0,0,0,270,2.6,11.9,0
2019-11-13 11:00:00,0,0,0,0,0,0,0,0,0,211,3.59,12.1,0
2019-11-13 12:00:00,0,0,0,0,0,0,0,0,0,251,4.09,13.1,0
2019-11-13 13:00:00,0,0,0,0,0,0,0,0,0,362,4.31,14.1,0
2019-11-13 14:00:00,0,0,0,0,0,0,0,0,0,225,4.28,13.5,0
2019-11-13 15:00:00,0,0,0,0,0,0,0,0,0,138,4.31,13.1,0
2019-11-13 16:00:00,0,0,0,0,0,0,0,0,0,46,3.31,12.6,0
2019-11-13 17:00:00,0,0,0,0,0,0,0,0,0,1,2.3,11.7,0
2019-11-13 18:00:00,0,0,0,0,0,0,0,0,0,0,1.07,10.9,0
2019-11-13 19:00:00,0,0,0,0,0,0,0,0,0,0,1.29,9.5,0
2019-11-13 20:00:00,0,0,0,0,0,0,0,0,0,0,1.84,9.2,0
2019-11-13 21:00:00,0,0,0,0,0,0,0,0,0,0,0.98,9,0
2019-11-13 22:00:00,0,0,0,0,0,0,0,0,0,0,1.18,9,0
